loss,accuracy,val_loss,val_accuracy
0.7417574524879456,0.6804912090301514,0.7114160060882568,0.6940000057220459
0.741396427154541,0.6806315779685974,0.7134398818016052,0.6856666803359985
0.7407227158546448,0.6808245778083801,0.7113935351371765,0.6913333535194397
0.740326464176178,0.6812368631362915,0.713491678237915,0.6953333616256714
0.7400835156440735,0.6810613870620728,0.7127332091331482,0.6943333148956299
0.7404879331588745,0.679745614528656,0.7098374962806702,0.6930000185966492
0.7398023009300232,0.6796140074729919,0.711135745048523,0.6923333406448364
0.7384390234947205,0.6825000047683716,0.7194060683250427,0.6930000185966492
0.7400630712509155,0.6814561486244202,0.7083238959312439,0.6949999928474426
0.7390431761741638,0.6813421249389648,0.7110750079154968,0.6919999718666077
0.7400757074356079,0.6811052560806274,0.7094114422798157,0.6933333277702332
0.7391952872276306,0.6814736723899841,0.7190889716148376,0.6859999895095825
0.7371389269828796,0.6837543845176697,0.7109349966049194,0.6923333406448364
0.7383370995521545,0.68055260181427,0.7118157744407654,0.6940000057220459
0.7361968755722046,0.6817631721496582,0.713606595993042,0.6886666417121887
0.7382277250289917,0.6804298162460327,0.7123805284500122,0.690666675567627
0.7362434267997742,0.6831929683685303,0.7119755148887634,0.6946666836738586
0.7362082600593567,0.6828245520591736,0.7135172486305237,0.6909999847412109
0.7377382516860962,0.6820263266563416,0.7059082984924316,0.6976666450500488
0.7363304495811462,0.6828859448432922,0.7239844799041748,0.687333345413208
0.7369298338890076,0.6816140413284302,0.7210797667503357,0.6899999976158142
0.7365959882736206,0.6826403737068176,0.7189467549324036,0.6909999847412109
0.7363096475601196,0.682429850101471,0.7127839922904968,0.6896666884422302
0.7352829575538635,0.6825438737869263,0.7115219831466675,0.6916666626930237
0.7356841564178467,0.6832982301712036,0.7153260111808777,0.6923333406448364
0.7337993383407593,0.6833596229553223,0.7111225724220276,0.6883333325386047
0.7346172332763672,0.6836403608322144,0.7118752598762512,0.6933333277702332
0.7327943444252014,0.6837456226348877,0.7099815011024475,0.6946666836738586
0.7349132895469666,0.6826841831207275,0.7131708860397339,0.690666675567627
0.7345996499061584,0.683877170085907,0.709322988986969,0.6930000185966492
0.7336937189102173,0.6837368607521057,0.7210042476654053,0.6893333196640015
0.7342451810836792,0.683078944683075,0.711274266242981,0.6940000057220459
0.7331222295761108,0.6840438842773438,0.7081487774848938,0.6936666369438171
0.7339320182800293,0.6837543845176697,0.713660478591919,0.687333345413208
0.7326359748840332,0.6838947534561157,0.7095074653625488,0.6983333230018616
0.7321797013282776,0.6850351095199585,0.7084687352180481,0.6946666836738586
0.7316284775733948,0.6840876936912537,0.7079613208770752,0.6946666836738586
0.7329354882240295,0.6843771934509277,0.7110212445259094,0.6940000057220459
0.7314285635948181,0.6844210624694824,0.7077221870422363,0.6923333406448364
0.731696367263794,0.6838333606719971,0.7116026282310486,0.6933333277702332
0.7327203154563904,0.6839210391044617,0.7122965455055237,0.687666654586792
0.7306747436523438,0.6845701932907104,0.7105860710144043,0.6970000267028809
0.7309215068817139,0.6850877404212952,0.7166460752487183,0.6940000057220459
0.730483889579773,0.6836491227149963,0.711375892162323,0.6909999847412109
0.7296799421310425,0.683859646320343,0.7078545093536377,0.6933333277702332
0.7308234572410583,0.6851930022239685,0.7151923179626465,0.6930000185966492
0.7305617332458496,0.6850438714027405,0.7113440036773682,0.6893333196640015
0.7296764254570007,0.6852368712425232,0.7096065878868103,0.6970000267028809
0.730077862739563,0.6862192749977112,0.7080211639404297,0.6959999799728394
0.7306113839149475,0.6857807040214539,0.7149631977081299,0.6919999718666077
0.7286098599433899,0.6862368583679199,0.7133309841156006,0.6930000185966492
0.7285546660423279,0.6862631440162659,0.7268418073654175,0.6893333196640015
0.7291375994682312,0.684333324432373,0.7105159759521484,0.6899999976158142
0.7283416390419006,0.687008798122406,0.7114754319190979,0.6909999847412109
0.7289760708808899,0.6870438456535339,0.7053645849227905,0.6946666836738586
0.7292360067367554,0.6839386224746704,0.7102005481719971,0.6909999847412109
0.7282844185829163,0.6860702037811279,0.708259105682373,0.6923333406448364
0.7283693552017212,0.6858069896697998,0.7166186571121216,0.6923333406448364
0.7279998660087585,0.6861842274665833,0.7099987268447876,0.6909999847412109
0.7266270518302917,0.6864473819732666,0.7100144624710083,0.6933333277702332
0.7274364233016968,0.6862017512321472,0.7087065577507019,0.6930000185966492
0.7274141907691956,0.6862982511520386,0.708132266998291,0.6940000057220459
0.7278032898902893,0.6865175366401672,0.713072657585144,0.6896666884422302
0.7262629270553589,0.6866315603256226,0.7076384425163269,0.6940000057220459
0.7267392873764038,0.687008798122406,0.7098008394241333,0.6936666369438171
0.7281795740127563,0.6868771910667419,0.7115251421928406,0.6886666417121887
0.7273227572441101,0.6874298453330994,0.7097600698471069,0.6909999847412109
0.7266467213630676,0.6876929998397827,0.7107236981391907,0.6946666836738586
0.7276371121406555,0.6861754655838013,0.7086491584777832,0.6926666498184204
0.7263948917388916,0.6874035000801086,0.7099520564079285,0.6926666498184204
0.7256152629852295,0.6869473457336426,0.7091789841651917,0.6970000267028809
0.7256650328636169,0.687175452709198,0.7089861631393433,0.6933333277702332
0.7268092632293701,0.6862543821334839,0.7121273875236511,0.6909999847412109
0.7263713479042053,0.6868420839309692,0.7076066732406616,0.6953333616256714
0.7238656282424927,0.6876227855682373,0.7118623852729797,0.6926666498184204
0.7255276441574097,0.68686842918396,0.7092728018760681,0.6943333148956299
0.7240062355995178,0.687008798122406,0.7088578939437866,0.6940000057220459
0.7244729995727539,0.6884385943412781,0.710263192653656,0.6923333406448364
0.7251913547515869,0.6870526075363159,0.7119055986404419,0.6913333535194397
0.7226081490516663,0.6883245706558228,0.7099453806877136,0.6933333277702332
0.7231277227401733,0.687675416469574,0.7098667025566101,0.6959999799728394
0.7237789034843445,0.687192976474762,0.7126923203468323,0.6943333148956299
0.7238797545433044,0.6892105340957642,0.7125625014305115,0.6903333067893982
0.7228807806968689,0.6882719397544861,0.7124609351158142,0.6893333196640015
0.7228831648826599,0.6880789399147034,0.7127959728240967,0.6933333277702332
0.7231791615486145,0.6874298453330994,0.7152535915374756,0.687333345413208
0.7231439352035522,0.6880526542663574,0.711043119430542,0.6936666369438171
0.723142683506012,0.6881579160690308,0.7135336995124817,0.6893333196640015
0.7222604155540466,0.6879473924636841,0.7159856557846069,0.6959999799728394
0.7232218980789185,0.6890262961387634,0.7087741494178772,0.6936666369438171
0.7230992913246155,0.6880789399147034,0.7091073393821716,0.6980000138282776
0.7224774956703186,0.6883859634399414,0.7093822956085205,0.6990000009536743
0.7216203808784485,0.6887017488479614,0.706919252872467,0.6970000267028809
0.7221815586090088,0.6887368559837341,0.7078505158424377,0.6943333148956299
0.7223790287971497,0.6893070340156555,0.7196839451789856,0.6909999847412109
0.7229085564613342,0.6878859400749207,0.7108421325683594,0.6966666579246521
0.7212666273117065,0.6887894868850708,0.7155649662017822,0.6926666498184204
0.7230263352394104,0.6882368326187134,0.7109931707382202,0.6943333148956299
0.7210029363632202,0.690342128276825,0.7137587070465088,0.6903333067893982
0.7210715413093567,0.6893596649169922,0.7088257074356079,0.6953333616256714
0.7199189066886902,0.6907280683517456,0.7091808915138245,0.6930000185966492
0.7203270792961121,0.6899210810661316,0.707231342792511,0.6943333148956299
0.7196670770645142,0.6898245811462402,0.7097630500793457,0.690666675567627
0.7203904986381531,0.6888333559036255,0.712173342704773,0.6890000104904175
0.7201555371284485,0.6897982358932495,0.7085078358650208,0.6940000057220459
0.7185125350952148,0.6897017359733582,0.7097120881080627,0.6946666836738586
0.7196183800697327,0.6896491050720215,0.7088104486465454,0.6943333148956299
