loss,accuracy,val_loss,val_accuracy
0.39874061942100525,0.8347193002700806,0.3833528161048889,0.8360000252723694
0.39792343974113464,0.8338772058486938,0.38687312602996826,0.8306666612625122
0.39752182364463806,0.8341052532196045,0.38675904273986816,0.8320000171661377
0.39432889223098755,0.8371403217315674,0.38487565517425537,0.831333339214325
0.39679256081581116,0.8349123001098633,0.3875022828578949,0.8353333473205566
0.39229241013526917,0.8367719054222107,0.37995532155036926,0.8366666436195374
0.3916988968849182,0.8364561200141907,0.3942145109176636,0.8273333311080933
0.3928826153278351,0.8369122743606567,0.38725703954696655,0.8360000252723694
0.3910183012485504,0.8378596305847168,0.3864818513393402,0.831333339214325
0.3892859220504761,0.8396140336990356,0.3729844093322754,0.8373333215713501
0.3878151774406433,0.8383157849311829,0.38520243763923645,0.8353333473205566
0.3853033483028412,0.8382456302642822,0.38040095567703247,0.8366666436195374
0.3839998245239258,0.8389999866485596,0.386659175157547,0.8393333554267883
0.3838421702384949,0.8391403555870056,0.3774663805961609,0.8433333039283752
0.38410478830337524,0.8391228318214417,0.3826144337654114,0.8399999737739563
0.3818507790565491,0.8405964970588684,0.3738187551498413,0.8366666436195374
0.3833119869232178,0.839701771736145,0.3816447854042053,0.8399999737739563
0.3833407461643219,0.8385087847709656,0.38371288776397705,0.8420000076293945
0.3803710639476776,0.8403158187866211,0.37822458148002625,0.8413333296775818
0.3797561228275299,0.840192973613739,0.37544766068458557,0.8413333296775818
0.37855345010757446,0.840666651725769,0.3783927857875824,0.843999981880188
0.3768652081489563,0.8412806987762451,0.3778497576713562,0.8426666855812073
0.37914538383483887,0.8407017588615417,0.3819478750228882,0.840666651725769
0.3773621618747711,0.8417368531227112,0.37331336736679077,0.8433333039283752
0.37604066729545593,0.8414210677146912,0.38715219497680664,0.8393333554267883
0.37463390827178955,0.8432806730270386,0.3812443017959595,0.8393333554267883
0.3758602440357208,0.8426842093467712,0.3843066394329071,0.8373333215713501
0.37527480721473694,0.8405438661575317,0.3766871392726898,0.8446666598320007
0.3736918866634369,0.8417894840240479,0.3701755702495575,0.8386666774749756
0.3732577860355377,0.8437017798423767,0.38737279176712036,0.8433333039283752
0.3742222487926483,0.8422280550003052,0.37615177035331726,0.8446666598320007
0.3711443245410919,0.8434386253356934,0.37291592359542847,0.8486666679382324
0.37032225728034973,0.8441929817199707,0.3866700828075409,0.8386666774749756
0.37347593903541565,0.8431754112243652,0.3766094446182251,0.840666651725769
0.3697563409805298,0.8438596725463867,0.37490901350975037,0.8460000157356262
0.369095116853714,0.8439123034477234,0.3768412172794342,0.8433333039283752
0.37009820342063904,0.8435438871383667,0.37766018509864807,0.8460000157356262
0.36791959404945374,0.8439123034477234,0.3763168156147003,0.840666651725769
0.3680994510650635,0.8441754579544067,0.36371180415153503,0.8446666598320007
0.36769795417785645,0.8467017412185669,0.37803635001182556,0.8379999995231628
0.368314653635025,0.8447017669677734,0.3808499276638031,0.8433333039283752
0.36839330196380615,0.8454737067222595,0.36900511384010315,0.846666693687439
0.36662757396698,0.8451754450798035,0.3628613352775574,0.8446666598320007
0.36545175313949585,0.8456666469573975,0.36711108684539795,0.843999981880188
0.36515331268310547,0.8456491231918335,0.38428911566734314,0.8426666855812073
0.36383306980133057,0.8461052775382996,0.38098230957984924,0.8426666855812073
0.3661937713623047,0.8449298143386841,0.37681108713150024,0.843999981880188
0.36445656418800354,0.8448947072029114,0.38178661465644836,0.840666651725769
0.3640388250350952,0.8450350761413574,0.3626284897327423,0.8460000157356262
0.3640531599521637,0.8468947410583496,0.3804273009300232,0.8433333039283752
0.3625717759132385,0.8452280759811401,0.3597153425216675,0.846666693687439
0.36087766289711,0.847789466381073,0.36825379729270935,0.8486666679382324
0.3624473810195923,0.8465964794158936,0.37111639976501465,0.846666693687439
0.36037829518318176,0.8478245735168457,0.363343209028244,0.8479999899864197
0.36006850004196167,0.8473684191703796,0.37690043449401855,0.8426666855812073
0.3592749238014221,0.8473333120346069,0.3662239909172058,0.8453333377838135
0.3604300022125244,0.8476842045783997,0.36718273162841797,0.8426666855812073
0.36096426844596863,0.848087728023529,0.3696790635585785,0.8500000238418579
0.35901233553886414,0.8463859558105469,0.3709181249141693,0.8433333039283752
0.3595748841762543,0.8478772044181824,0.3734390437602997,0.8506666421890259
0.3579305410385132,0.847315788269043,0.3661639392375946,0.8453333377838135
0.35728806257247925,0.8488596677780151,0.36926189064979553,0.846666693687439
0.3591543436050415,0.8479122519493103,0.3678484261035919,0.8453333377838135
0.3570703864097595,0.8486140370368958,0.36660468578338623,0.8486666679382324
0.3581738770008087,0.847614049911499,0.3643150329589844,0.8426666855812073
0.3576807379722595,0.8481929898262024,0.3741394877433777,0.840666651725769
0.35797324776649475,0.848105251789093,0.37803325057029724,0.8433333039283752
0.35681843757629395,0.8495965003967285,0.3721061050891876,0.8420000076293945
0.3555656969547272,0.8487894535064697,0.37288135290145874,0.8420000076293945
0.35503268241882324,0.8495613932609558,0.3758505880832672,0.8420000076293945
0.35847020149230957,0.8461579084396362,0.36730068922042847,0.8479999899864197
0.35509800910949707,0.8497192859649658,0.36584872007369995,0.8500000238418579
0.3546154201030731,0.8483859896659851,0.3720991909503937,0.8413333296775818
0.3529442548751831,0.8501052856445312,0.3700130879878998,0.8446666598320007
0.3537534475326538,0.8502455949783325,0.36867985129356384,0.8493333458900452
0.3525846600532532,0.8501052856445312,0.37193065881729126,0.843999981880188
0.35442647337913513,0.8498596549034119,0.36819636821746826,0.8539999723434448
0.3505864143371582,0.850947380065918,0.3681444525718689,0.8519999980926514
0.35124120116233826,0.8502807021141052,0.3696879744529724,0.8453333377838135
0.35187825560569763,0.8505613803863525,0.3675200343132019,0.8479999899864197
0.35064586997032166,0.8509122729301453,0.3723495602607727,0.8493333458900452
0.3511669635772705,0.8504912257194519,0.3657096326351166,0.8486666679382324
0.3521583676338196,0.8501052856445312,0.37392911314964294,0.8493333458900452
0.3520455062389374,0.8508596420288086,0.3729591965675354,0.8500000238418579
0.35206952691078186,0.8496842384338379,0.36297789216041565,0.8500000238418579
0.3522857427597046,0.8511227965354919,0.37432441115379333,0.8479999899864197
0.35007941722869873,0.850947380065918,0.3700372576713562,0.8473333120346069
0.3511672914028168,0.8506140112876892,0.38697874546051025,0.843999981880188
0.3493795692920685,0.8508596420288086,0.363212525844574,0.8486666679382324
0.3508380949497223,0.8504034876823425,0.3653506636619568,0.8513333201408386
0.3484669029712677,0.8508596420288086,0.36994731426239014,0.8513333201408386
0.3489474952220917,0.8521227836608887,0.3862690329551697,0.8399999737739563
0.34944093227386475,0.852070152759552,0.3647540211677551,0.8526666760444641
0.3480489253997803,0.8521929979324341,0.36277303099632263,0.8506666421890259
0.34677767753601074,0.8535965085029602,0.3724070191383362,0.8460000157356262
0.34788137674331665,0.8524736762046814,0.3704395294189453,0.8486666679382324
0.34677210450172424,0.8524035215377808,0.3699590563774109,0.8493333458900452
0.34694620966911316,0.8529123067855835,0.3623799681663513,0.8500000238418579
0.3467518091201782,0.851105272769928,0.3649885356426239,0.8553333282470703
0.3470258414745331,0.8517017364501953,0.36129435896873474,0.8473333120346069
0.34649357199668884,0.8530701994895935,0.36408916115760803,0.8493333458900452
0.34824514389038086,0.8524210453033447,0.36398351192474365,0.8546666502952576
0.34708189964294434,0.8518596291542053,0.3638347089290619,0.8453333377838135
0.3446095883846283,0.8539649248123169,0.3608936071395874,0.8513333201408386
0.34426215291023254,0.8544386029243469,0.37250444293022156,0.843999981880188
0.3447816073894501,0.8550175428390503,0.36730989813804626,0.8420000076293945
0.3454507887363434,0.8533157706260681,0.37112078070640564,0.8479999899864197
0.34598469734191895,0.8545613884925842,0.37433019280433655,0.840666651725769
0.34367311000823975,0.8535789251327515,0.37859976291656494,0.8413333296775818
0.34602591395378113,0.8526315689086914,0.3708803355693817,0.8460000157356262
0.34488582611083984,0.8538070321083069,0.3679652512073517,0.8493333458900452
0.3426297903060913,0.8526140451431274,0.36976704001426697,0.8446666598320007
0.34142863750457764,0.8547543883323669,0.3651619851589203,0.8513333201408386
0.34211769700050354,0.8543158173561096,0.3679632246494293,0.8413333296775818
0.3426325023174286,0.8545964956283569,0.3680881857872009,0.846666693687439
0.34363624453544617,0.8537894487380981,0.3598930537700653,0.8453333377838135
0.3421337604522705,0.8545438647270203,0.36450496315956116,0.8473333120346069
0.3393842577934265,0.8551929593086243,0.3717273771762848,0.8426666855812073
0.34206724166870117,0.8553508520126343,0.36817070841789246,0.846666693687439
0.3403913080692291,0.8548771739006042,0.3725458085536957,0.8473333120346069
0.3394213020801544,0.8552982211112976,0.3648572564125061,0.843999981880188
0.34123945236206055,0.8553508520126343,0.3644056022167206,0.8446666598320007
0.3418968915939331,0.8543333411216736,0.36762335896492004,0.8433333039283752
0.33975285291671753,0.8555087447166443,0.36689555644989014,0.8453333377838135
0.3396570086479187,0.8551403284072876,0.3618212938308716,0.8493333458900452
0.340129017829895,0.854894757270813,0.37463703751564026,0.8493333458900452
0.3401789665222168,0.8559824824333191,0.37544095516204834,0.8366666436195374
0.3396316170692444,0.8547894954681396,0.37477055191993713,0.846666693687439
0.33844438195228577,0.8566140532493591,0.3659609854221344,0.8486666679382324
0.33866772055625916,0.8559473752975464,0.36778274178504944,0.8420000076293945
0.3392440974712372,0.8548771739006042,0.3627496659755707,0.8426666855812073
0.3387223184108734,0.8556666374206543,0.38039907813072205,0.8386666774749756
0.3380560278892517,0.855561375617981,0.3623593747615814,0.8486666679382324
0.336780846118927,0.8569473624229431,0.370307981967926,0.8473333120346069
0.3385913074016571,0.8559298515319824,0.359994500875473,0.8486666679382324
0.3387046456336975,0.8549824357032776,0.365843266248703,0.8460000157356262
0.33603230118751526,0.8576315641403198,0.3739794194698334,0.840666651725769
0.33609864115715027,0.8568772077560425,0.3651578426361084,0.8446666598320007
0.33695098757743835,0.856491208076477,0.36637330055236816,0.8393333554267883
0.33683207631111145,0.856333315372467,0.3626836836338043,0.8446666598320007
0.3352952003479004,0.8559648990631104,0.36536672711372375,0.8500000238418579
0.3364473879337311,0.8560000061988831,0.37470588088035583,0.843999981880188
0.33564293384552,0.8576140403747559,0.3589858412742615,0.8500000238418579
0.33428528904914856,0.8572631478309631,0.3691125214099884,0.846666693687439
0.3367675542831421,0.8569122552871704,0.3677454888820648,0.846666693687439
0.3352460563182831,0.8568596243858337,0.36520451307296753,0.8460000157356262
0.33663904666900635,0.8557543754577637,0.36644214391708374,0.8460000157356262
0.3342157304286957,0.8577017784118652,0.3719201683998108,0.8460000157356262
0.33561691641807556,0.8560526371002197,0.3643850088119507,0.840666651725769
0.3322467803955078,0.8584210276603699,0.3616030812263489,0.8399999737739563
0.3332580327987671,0.8578771948814392,0.3689956068992615,0.8420000076293945
0.33330726623535156,0.8576315641403198,0.3665126860141754,0.8420000076293945
0.3318153917789459,0.8592982292175293,0.36731716990470886,0.8373333215713501
0.3304828107357025,0.859807014465332,0.36856192350387573,0.840666651725769
0.3347674310207367,0.8571929931640625,0.3643369972705841,0.8493333458900452
0.332107812166214,0.8581754565238953,0.36251282691955566,0.8560000061988831
0.33270707726478577,0.8581578731536865,0.36879393458366394,0.8453333377838135
0.33084434270858765,0.8592455983161926,0.37283459305763245,0.8426666855812073
0.3321306109428406,0.8601929545402527,0.37182748317718506,0.8493333458900452
0.33259716629981995,0.8580701947212219,0.3789539039134979,0.8393333554267883
0.3308490514755249,0.859333336353302,0.3713422119617462,0.8346666693687439
0.33209362626075745,0.8584210276603699,0.37214505672454834,0.8453333377838135
0.3302328884601593,0.859824538230896,0.373246431350708,0.8399999737739563
